No,Title,Writer,Date,Status
11754,질문좀 하겠습니다,백***,2016-08-26,완료
11752,검색관련 문의 드립니다.,민**,2016-08-26,완료
11747,자료 등록 과정 중 오류,안***,2016-08-26,완료
11749,버스정보 조회시 id 명 문의,홍***,2016-08-26,완료
11748,답변 내용이 상이합니다.,장***,2016-08-26,완료
11744,SERVICE KEY IS NOT REGISTERED ERROR,김***,2016-08-25,완료
11745,육군 기술행정병,김***,2016-08-25,완료
11644,한국감정원 API 오류,엠***,2016-08-17,완료
11726,SERVICE ERROR이라고 나옵니다,이***,2016-08-24,완료
11727,예전에 받은 파일의 내용과 지금 받은 파일의 내용이 다릅니다.,박***,2016-08-24,완료
11733,서버용 인증키 관련 문의,정***,2016-08-25,완료
11728,서비스 키 에러 문의입니다.,홍***,2016-08-24,완료
11609,답변에 관련한 추가 질문,장***,2016-08-11,완료
11599,장기요양기관 OPEN API 정보 열람에 관하여,장***,2016-08-10,완료
11735,통신판매사업자 정보제공 서비스 인증키 관련 문의,안***,2016-08-25,완료
11734,SERVICEKEY IS NOT REGIST ERROR  뜹니다,이***,2016-08-25,완료
11730,선택 가능한 서비스 문의 입니다.,워******,2016-08-25,완료
11729,SERVICE KEY IS NOT REGISTERED ERROR. 동기화.,서***,2016-08-24,완료
11700,SERVICE KEY 관련 Error,이***,2016-08-23,완료
11725,API사용 문의 드립니다.,이***,2016-08-24,완료
11724,"데이터셋 굳굳~~!!(천안, 아산 분뇨수집 운반업체 현황도 공유해주세요~~)",이***,2016-08-24,완료
11682,친환경인증정보 서비스 확인 요청드립니다.,문***,2016-08-22,완료
11722,SERVICE KEY IS NOT REGISTERED ERROR,오***,2016-08-24,완료
11723,전국 학교 급식 정보api,서***,2016-08-24,완료
11719,일일 트래픽에 대한 건,신***,2016-08-24,완료
11720,API 승인 된 것 동기화좀 부탁드릴게요,서***,2016-08-24,완료
11716,안녕하세요. 확인 요청 드립니다.,최***,2016-08-23,완료
11715,open api 승인 요청,홍***,2016-08-23,완료
11697,활용사례 문의드립니다.,민***,2016-08-23,완료
11711,운영계정 승인,권***,2016-08-23,완료
11712,SERVICE ACCESS DENIED ERROR.,허***,2016-08-23,완료
11709,국토교통부 실거래가 자료 오류 문의드립니다.,민***,2016-08-23,완료
11681,HTTP Status 420 에러 해결해주세요~,이***,2016-08-22,완료
11705,현지연락처 API 에서 이미지 노출 관련,레******,2016-08-23,완료
11707,SERVICE KEY IS NOT REGISTERED ERROR. 관련 문의드립니다.,김***,2016-08-23,완료
11703,Service Key가 활성화되지 않고 있습니다.,서***,2016-08-23,완료
11706,공공데이터포털 목록 정비 관련,김***,2016-08-23,완료
11695,KMA 기상특보 data,이***,2016-08-22,완료
11694,SERVICE ACCESS DENIED ERROR.,이***,2016-08-22,완료
11692,SERVICE KEY IS NOT REGISTERED ERROR 오류가 뜹니다.,김***,2016-08-22,완료
11679,SERVICE KEY IS NOT REGISTERED ERROR,김***,2016-08-22,완료
11693,(신)동네예보정보서비스 데이터 값이 안나옵니다.,한***,2016-08-22,완료
11686,[API 호출이상 현상],김***,2016-08-22,완료
11687,API 인증키 사용 문의 드립니다,이***,2016-08-22,완료
11688,세종시 공공자전거 어울링 조회가 안됩니다.,김***,2016-08-22,완료
11647,대구지하철api에 관련된 질문입니다.,한***,2016-08-17,완료
11676,[API 호출에러],김***,2016-08-20,완료
11685,"string(279) ""7Key인증실패: SERVICE ACCESS DENIED ERROR.[인증모듈 에러코드(20)]0""",최***,2016-08-22,완료
11684,[신]동네예보정보조회 서비스에 관한 질문입니다.,김***,2016-08-22,완료
11658,서비스 접근권한이없습니다오류,드******,2016-08-18,완료
11678,API 호출 에러,유***,2016-08-22,완료
11677,동작이 되지 않습니다.,박***,2016-08-21,완료
11675,서버용 인증키 문의드립니다.,이***,2016-08-19,완료
11674,범죄통계 데이터에 대해 문의드립니다.,이***,2016-08-19,완료
11668,(신)동네예보정보조회서비스,신***,2016-08-19,완료
11672,세부업종별 광고비 자료 궁금합니다.^^,김**,2016-08-19,완료
11669,"부산 도시철도 운행 정보,부산 도시철도 역사 정보",이***,2016-08-19,완료
11664,노선정보조회서비스 키 인증,송***,2016-08-18,완료
11662,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,권***,2016-08-18,완료
11663,계약종별별 전력사용현황 서비스 - OpenAPI 2015년 12월 경기도 데이터 않나옴,전***,2016-08-18,완료
11656,"부산 도시철도 운행 정보,부산 도시철도 역사 정보",이***,2016-08-18,완료
11659,[재문의] 우정사업본부 택배 조회 등 서비스에 사용되는 예제 번호,김***,2016-08-18,완료
11660,도로명주소 우편번호 조회서비스 에관해서 질문있습니다.,배***,2016-08-18,완료
11657,노선별방향별일별15분구간교통량서비스접근거부관련,드******,2016-08-18,완료
11655,택배 관련 서비스 - 접속 거부 문의,안***,2016-08-18,완료
11654,SERVICE KEY IS NOT REGISTERED ERROR,김***,2016-08-18,완료
11651,공공데이터 시각화 수정,백***,2016-08-17,완료
11648,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,권***,2016-08-17,완료
11646,공공데이터 활용사례 등록 관련,김***,2016-08-17,완료
11640,LCS운영구간 교통량 자료 관련,드******,2016-08-17,완료
11643,징병검사결과관련 질의드립니다,오***,2016-08-17,완료
11642,외교부 국가안전정보 API 신청 관련,김***,2016-08-17,완료
11637,동네예보 과거자료를 받을 수가 없습니다.,윤***,2016-08-16,완료
11635,버스도착정보조회 서비스(서울시) 이용시 결과값 정보 확인 요청,장***,2016-08-16,완료
11631,목록조회와 기초금액 조회 문의 드립니다.,민**,2016-08-16,완료
11633,사고 및 고장 승강기 이력 정보 서비스  _ 인증키 승인 요청.,김***,2016-08-16,완료
11630,활용신청이 아직 완료가 안됐습니다,송***,2016-08-16,완료
11629,전화로 api관련 문의신청한 사람입니다.,이***,2016-08-16,완료
11624,Key인증실패: SERVICE KEY IS NOT REGISTERED ERROR.[인증모듈 에러코드(30)],이***,2016-08-14,완료
11632,시간별 기온 문의,하***,2016-08-16,완료
11627,NO_MANDATORY_REQUEST_PARAMETERS_ERROR,박***,2016-08-15,완료
11619,등록되지 않은 서비스키입니다,서***,2016-08-12,완료
11618,실시간영업소간 통행시간 활용관련,드******,2016-08-12,완료
11625,SERVICE KEY IS NOT REGISTERED ERROR 오류가 나옵니다.,정***,2016-08-14,완료
11621,서비스 신청,김***,2016-08-12,완료
11620,어제는 정상처리 됐는데 오늘은 응답이 없어서 문의 드립니다.,김***,2016-08-12,완료
11612,"[기타] 초급한국어, 중급한국어 데이타 요청 승인 후에도 데이타 없음",김***,2016-08-11,완료
11608,OPEN API  결과 XML 오류 발생,최***,2016-08-11,완료
11613,시도별 실시간 측정정보 조회 데이터 확인,고***,2016-08-11,완료
11611,공공데이터 이용관련 일반 문의,김***,2016-08-11,완료
11610,대기오염정보조회 서비스 이용시 'SERVICE KEY IS NOT REGISTERED ERROR' 에러 표시,고***,2016-08-11,완료
11606,장애인구역 불법주차민원신고요청 중 Multipart 형식 오류라고 나옵니다.,김***,2016-08-11,완료
11607,SERVICE KEY IS NOT REGISTERED ERROR,민**,2016-08-11,완료
11605,서비스 키 등록에러 메세지 확인요청드립니다.,채***,2016-08-11,완료
11604,Open API 신청 후 발급키가 누락되어 있습니다.,김***,2016-08-10,완료
11600,운영계정 변경 신청 건으로 문의 드릴려고 합니다.,이***,2016-08-10,완료
11595,맞춤형특기병 군사특기별 모집 선발인원 조회 안나옵니다,박***,2016-08-10,완료
11594,이메일인증번호가 안옵니다.ㅠㅠ,김***,2016-08-10,완료
11590,자전거사고다발지역정보 조회가 안 됩니다.,김***,2016-08-09,완료
11589,맞춤특기병 오픈 API 질문,박***,2016-08-09,완료
11581,서비스 중복 문의,채***,2016-08-08,완료
11562,울산 버스 openapi 버스정류장 id 관련 질문입니다.,김***,2016-08-08,완료
11585,버스오픈API,박***,2016-08-09,완료
11584,사업장 정보조회 서비스,김***,2016-08-09,완료
11587,공공데이터 홈페이지 오류 수정 부탁드립니다.,엄***,2016-08-09,완료
11586,SERVICE KEY IS NOT REGISTERED ERROR 질문드립니다.,임***,2016-08-09,완료
11564,경기도기반관리서비스관련문의입니다.,김***,2016-08-08,완료
11570,SERVICE ACCESS DENIED ERROR,박***,2016-08-08,완료
11568,SERVICE KEY IS NOT REGISTERED ERROR.,박***,2016-08-08,완료
11573,사업장 정보조회 서비스,김***,2016-08-08,완료
11561,OpenAPI 범위에 대해서 문의드립니다.,박***,2016-08-08,완료
11578,"서버에서 인증키 받아서 요청 날렸는데, 인증키 등록 안되어 있다고 날라왔네요. 뭐가 잘못이죠?",이***,2016-08-08,완료
11567,동네예보 조회서비스 문의,김***,2016-08-08,완료
11576,(신)동네예보정보조회서비스 재질문입니다.,박***,2016-08-08,완료
11565,지상정보조회서비스 문의사항입니다.,부******,2016-08-08,완료
11569,SERVICE KEY IS NOT REGISTERED ERROR,송***,2016-08-08,완료
11566,>UNREGISTERED IP ERROR,권***,2016-08-08,완료
11560,동네예보 API 재질문,임***,2016-08-08,완료
11553,기상청 open api 오류,김***,2016-08-08,완료
