No,Title,Writer,Date,Status
10685,대중교통환승경로 조회 서비스 API에 대해서 문의 하려고 합니다.,김***,2016-05-09,완료
10718,인증키 발급 문의,김***,2016-05-12,완료
10717,오픈API 오픈키가 안열립니다.,장***,2016-05-12,완료
10691,돼지고기 등급판정정보 조회문의,원***,2016-05-10,완료
10710,날씨api 관련한 질문입니다.,김***,2016-05-11,완료
10707,개발가이드 관련,최***,2016-05-11,완료
10702,인증키 이후 오류..,박***,2016-05-11,완료
10704,api 문의,장***,2016-05-11,완료
10703,운영 계정 신청 문의,신***,2016-05-11,완료
10504,심평원_병원정보서비스 api 데이터 오류,류***,2016-05-03,완료
10692,공공데이타 신청 문의,이***,2016-05-10,완료
10700,인증키 오류,박***,2016-05-11,완료
10698,대기오염정보 조회 서비스를 이용중입니다.,조***,2016-05-10,완료
10697,인증 키 관련 문의,전***,2016-05-10,완료
10696,새우편번호 도로명주소 조회 내용,정***,2016-05-10,완료
10695,대기오염정보 API 관련 문의,전***,2016-05-10,완료
10683,캠코공매물건조회서비스 상세페이지에서 데이타 오류가 있습니다.,전***,2016-05-09,완료
10693,동네예보 API 호출시 데이터가 없습니다.,변***,2016-05-10,완료
10690,서비스키 오류,조***,2016-05-09,완료
10679,위판판매 집계 데이터가 안 나옵니다.,이***,2016-05-09,완료
10687,SERVICE KEY IS NOT REGISTERED ERROR,최***,2016-05-09,완료
10677,판례검색 API 오류,김***,2016-05-09,완료
10680,공동주택관리비 요청메시지 명세,이***,2016-05-09,완료
10688,동물보호관리시스템 유기동물 조회 서비스 xml 데이터가 안들어옵니다.,이***,2016-05-09,완료
10684,한국환경공단 대기오염정보 조회 서비스에서 데이터가 잘 못 내려오고 있습니다.,가***,2016-05-09,완료
10686,기업체의 사용 등록 및 키 발급,이***,2016-05-09,완료
10672,버스 도착정보 관련 문의드립니다.,박***,2016-05-06,완료
10676,운영계정 문의드립니다.,박***,2016-05-09,완료
10671,조사지점코드,홍***,2016-05-06,완료
10669,광주송정역-목포 간 KTX 통계자료,봉***,2016-05-05,완료
10667,심야약국정보 조회 목록 서비스,강***,2016-05-04,완료
10678,인증키 오류,안***,2016-05-09,완료
10668,정통시장 api,강***,2016-05-05,완료
10485,수문현황정보 오류입니다.,박***,2016-05-03,완료
10673,트래픽 1000000 이상 사용할수 없나요?,오***,2016-05-07,완료
10664,openapi.foodsafety.go.kr에 연결되지 않습니다.,노***,2016-05-04,완료
10631,json 변환시 한글깨짐,강***,2016-05-04,완료
10634,대기오염상태,신***,2016-05-04,완료
10635,SERVICE KEY IS NOT REGISTERED ERROR.,강***,2016-05-04,완료
10636,동네예보 정보조회서비스 관련 문의,m******,2016-05-04,완료
10633,대기오염통계 > 측정소별 최종확정 농도 조회,강***,2016-05-04,완료
10411,한국환경공단의 측정소정보 조회 서비스 오류 정정 신청 합니다.,가***,2016-05-02,완료
10629,API 활용가이드,심***,2016-05-03,완료
10630,xml -> json,이***,2016-05-04,완료
10572,전국 병‧의원 찾기 서비스 인증키에 에러가 있다고 나와서 문의드립니다.\ 2,강***,2016-05-03,완료
10568,날씨예보에 대하여,유***,2016-05-03,완료
10505,정부기관 홈페이지 게재 자료 다른 웹사이트 가공 제공 가능 여부,양***,2016-05-03,완료
10514,전국 병‧의원 찾기 서비스 인증키에 에러가 있다고 나와서 문의드립니다.,강***,2016-05-03,완료
10461,대기오염통계,신***,2016-05-02,완료
10482,80번버스문의,최***,2016-05-02,완료
10484,사회복무요원관련,이***,2016-05-03,완료
10413,[문의] 서비스명 - 전국 응급의료정보조회 서비스,김***,2016-05-02,완료
10409,Q&A 진행현황 표시 문의,서***,2016-05-01,완료
10429,UNREGISTERED IP ERROR,유***,2016-05-02,완료
10410,자체포털 운영 기관의 목록 등록 방법,김***,2016-05-02,완료
10403,문의드립니다,서***,2016-04-30,완료
10408,개발에서 운영신청,유***,2016-04-30,완료
10406,안녕하세요.,조***,2016-04-30,완료
10328,대중교통환승경로 조회서비스 서비스명세문서 질문입니다,김***,2016-04-29,완료
10329,표준지 공시지가 2002년도 오류 관련,문***,2016-04-29,완료
10340,API 사용 요청 후 신청에서 활용으로 넘어가는데 걸리는 기간 문의,최***,2016-04-29,완료
10326,등록되지 않은 서비스 키라고 뜹니다.,조***,2016-04-29,완료
10333,api를 통한 데이터 정보 조회 불가,손***,2016-04-29,완료
10297,OPENAPI 등록일정관련 문의,박***,2016-04-27,완료
10318,대중교통환승경로 조회 서비스 API 위치적용이 안되요,김***,2016-04-28,완료
10321,서울버스 API 결과가 나오지를 않습니다.,방***,2016-04-28,완료
10319,서울버스 트래픽 초과 관련,박***,2016-04-28,완료
10312,공공데이터 활용 신청 승인에 관하여,이***,2016-04-28,완료
10306,서울버스 api 에러관련..,박***,2016-04-28,완료
10314,경기버스 API 사용 문의입니다.,남***,2016-04-28,완료
10313,서울버스 api 오류 관련,박***,2016-04-28,완료
10311,도로명 api 기능이 동작하지 않습니다.,안***,2016-04-28,완료
10295,공공데이터 전체목록 엑셀다운로드,우***,2016-04-27,완료
10310,트래픽 증설에 따른 문제점,강***,2016-04-28,완료
10304,금일 서울버스 api 데이터가 이상합니다.,강***,2016-04-28,완료
10308,문의 드립니다.,윤***,2016-04-28,완료
10307,약국조회서비스 개발문의,한***,2016-04-28,완료
10305,오픈 API 서비스 유형 관련 질문입니다.,황***,2016-04-28,완료
10302,국토부 관리 자동차정비이력 정보공개,우***,2016-04-28,완료
10303,경기도버스,최****,2016-04-28,완료
10301,대기오염정보 조회 서비스 관련,조***,2016-04-28,완료
10299,대기오염정보 조회 서비스 관련,김**,2016-04-27,완료
10300,축산물등급평가 미검색으로 인한 문의드립니다.,박***,2016-04-27,완료
10290,(신)동네예보조회 서비스 api 관련 문의,박***,2016-04-27,완료
10294,무료 파일 및 데이터,오***,2016-04-27,완료
10292,버스 실시간 위치 정보에 대해 문의 드립니다,고****,2016-04-27,완료
10293,대기오염정보관련,신***,2016-04-27,완료
10287,TAGO 버스 실시간 데이터 관련 문의,고****,2016-04-26,완료
10288,동네예보 api 관련,신***,2016-04-26,완료
10286,병원정보서비스-주소,이***,2016-04-26,완료
10285,관광 데이터,김***,2016-04-26,완료
10284,데이터 호출 에러,목***,2016-04-26,완료
10278,다시 질문드립니다!!,전***,2016-04-25,완료
10277,(신)동네예보정보조회서비스 데이터가 출력되지 않습니다,전***,2016-04-25,완료
10276,지리정보 API 호출시 오류 확인 요청,신***,2016-04-25,완료
10268,GIS건물 통합정보 레이어 문의입니다.,배***,2016-04-25,완료
10273,조달청 OPENAPI 문의,김***,2016-04-25,완료
10272,오픈api연계 에러 문의 입니다.,심***,2016-04-25,완료
10264,회원탈퇴 재문의,장***,2016-04-25,완료
10261,문의드립니다,김***,2016-04-25,완료
10260,서비스 가 안되네요,변***,2016-04-23,완료
10263,활용신청을 했는데 서비스신청이 안되어있다고 에러 뜨네요~,한***,2016-04-24,완료
10245,전국응급의료정보조회서비스 OPEN API 문의,백***,2016-04-22,완료
10257,API 조회 서비스 문의,목***,2016-04-22,완료
10241,안녕하세요.,조***,2016-04-21,완료
10242,대기오염정보 조회서비스 관련 문의 2가지 (환경관리공단),최***,2016-04-22,완료
10246,SERVICE ACCESS DENIED ERROR 문의,오***,2016-04-22,완료
10253,동네예보 서비스에 대해 데이터의 items에 데이터가 존재하지 않습니다.,이***,2016-04-22,완료
10166,공공데이터 제공 관련 문의,김***,2016-04-20,완료
10240,OPEN API 조회관련 문의,박***,2016-04-21,완료
10164,국립수산과학원 데이터와 실시간 어장정보 30분 시간차,이***,2016-04-19,완료
10225,기능 개선 건의,서***,2016-04-21,완료
10239,도매시장 관련 문의드립니다.,이***,2016-04-21,완료
10230,공동주택 단지 목록제공 서비스 인증키 오류문제,이***,2016-04-21,완료
10231,경마정보API 오류 문의...,오***,2016-04-21,완료
10228,버스 관련 자료요청,유***,2016-04-21,완료
10224,건강보험심사평가원 병원API,이***,2016-04-21,완료
10222,개발계정 … 일일 트래픽 증설 문의,조***,2016-04-21,완료
10165,부동산 실거래 관련,정***,2016-04-20,완료
10134,부동산 실거래 가격 조회 서비스,정***,2016-04-19,완료
10126,각종 오류 및 궁금한 점.,오***,2016-04-19,완료
10118,대기오염정보 조회 서비스 승인 관련 문의,전***,2016-04-19,완료
10124,휴게소 이용객수 문의,임***,2016-04-19,완료
10125,Service is not registered error,김***,2016-04-19,완료
10122,관광자원 통계서비스API에 대한 질문.,오***,2016-04-19,완료
10120,어제 기상청에서 FTP 서버를 받았습니다.,주***,2016-04-19,완료
10119,어제,이***,2016-04-19,완료
9988,도로명주소 검색결과 문의합니다.,이***,2016-04-18,완료
9975,특허청.... 일안하나요..?ㅜㅜ,남***,2016-04-16,완료
10099,도매시장 관련2,이***,2016-04-19,완료
9986,특정 내용만 조회 불가,우***,2016-04-18,완료
10036,동기화가 덜된건지요?,이***,2016-04-18,완료
9984,xml 데이터 관련 문의드립니다.,노***,2016-04-18,완료
10034,(신) 동네예보 정보조회서비스 요청시 결과 없음 문의,박***,2016-04-18,완료
10033,키 발급 후 웹 또는 java 소스로 console 시 에서 SERVICE KEY IS NOT REGISTERED ERROR,이***,2016-04-18,완료
10032,지하수 방치공 서비스키 오류문제....,김***,2016-04-18,완료
10009,서비스 유형 개발에서  운영으로 변경 후 작동 안됨,정***,2016-04-18,완료
9985,인증키 발급 프로그램 인증키 등록 실패,이***,2016-04-18,완료
9987,Policy Falsified 오류에 대해 질문 있습니다,오***,2016-04-18,완료
9983,SERVICE ERROR,이***,2016-04-17,완료
9918,도매시장 데이터 관련 문의,이***,2016-04-15,완료
9981,open api 이용방법,김***,2016-04-17,완료
9978,서비스키 오류 문제에 대해 질문 드립니다.,오***,2016-04-16,완료
9982,신검신청을했는데 변경할것이 있습니다.,호***,2016-04-17,완료
9976,불시재검,박***,2016-04-16,완료
9977,징병검사...,송***,2016-04-16,완료
9943,기관회원,김***,2016-04-15,완료
9888,입찰공고 정보 문의합니다.,한***,2016-04-15,완료
9806,의약품허가정보조회 API 문의,오***,2016-04-14,완료
9927,승인이 난 API인데 정상적으로 결과값이 리턴되지 않습니다.,서***,2016-04-15,완료
9887,API 공개 활용신청후 사용방법,양***,2016-04-15,완료
9928,라이센스 문의,황***,2016-04-15,완료
9807,Secret Key Error 문의,김***,2016-04-14,완료
9886,경기버스 도착정보 에러관련..,박***,2016-04-15,완료
9898,공지사항에 오타가 있습니다.,서***,2016-04-15,완료
9861,"항공운항정보, 여객운항정보 에러",김***,2016-04-14,완료
9821,복호화에 대해 문의 드립니다.,김***,2016-04-14,완료
9816,출입국관광통계서비스   의 출입국관광통계조회 데이터 오류,이***,2016-04-14,완료
9822,에러,박***,2016-04-14,완료
9818,오픈 api 목록을 다운 받고 싶습니다,오***,2016-04-14,완료
9817,SERVICE KEY IS NOT REGISTERED ERROR.,유***,2016-04-14,완료
9815,API가 응답이 없습니다.,신***,2016-04-14,완료
9810,회원탈퇴 문의,장***,2016-04-14,완료
9812,전국 학교정보가 폐기될꺼라고 하셨는데,전***,2016-04-14,완료
9809,신동네예보조회 서비스 문의 드립니다.,박***,2016-04-14,완료
9808,공공데이터포털과 기관과의 차이,오***,2016-04-14,완료
9805,국내항공운항정보 서비스 승인언제쯤..,김***,2016-04-13,완료
9803,서비스키 access denied 문의,조***,2016-04-13,완료
9802,전국 학교주소 정보가 동작하지 않습니다.,전***,2016-04-13,완료
9801,위례신도시 버스노선 추가 건의 드립니다.,윤***,2016-04-13,완료
9800,사고 및 고장 승강기 이력 정보 서비스,정***,2016-04-13,완료
9804,일일 트래픽 요청 관련,설***,2016-04-13,완료
9798,서비스키 등록이 안되었다고 나옵니다.,이***,2016-04-13,완료
9799,의경신청을하려는데 마지막에 신청하기란에서 비정상접근이라는 말이뜹니다...,조***,2016-04-13,완료
9790,날씨예보..,신***,2016-04-12,완료
9796,출입국관광통계서비스   중  출입국관광통계조회 기능오류,이***,2016-04-12,완료
9793,서비스키가 등록되지 않았다고 나옵니다.,김***,2016-04-12,완료
9783,MdcinPrdlstInfoService api 재문의,오***,2016-04-12,완료
9795,DB Search Error 문의드립니다.,김***,2016-04-12,완료
9792,안녕하세요. 문의드릴 내용이있어서 전화드리고 게시글 작성합니다.,창****,2016-04-12,완료
9788,(구)도로명주소조회서비스 Error,이***,2016-04-12,완료
9787,날씨예보관련문의,신***,2016-04-12,완료
9786,심판 정보 검색 서비스 승인이 언제쯤 나오나요?,남***,2016-04-12,완료
9773,안녕하세요. 도로명주소 epost.go.kr 접근이 안됩니다.,김***,2016-04-11,완료
9785,여행경보히스토리 문의드립니다.,노***,2016-04-12,완료
9784,오픈 api 서비스 키가 등록 되지 않았다고 합니다.,오***,2016-04-12,완료
9782,문의드립니다.,송***,2016-04-11,완료
9781,고속도로 영업소 위치정보 서비스,박***,2016-04-11,완료
9769,(3) 병‧의원별 기본정보 조회 오퍼레이션 명세에서 응답 메세지에서 코드 설명 부족,이***,2016-04-11,완료
9774,인증키가 인증이 안되는 현상 확인에 필요한 정보 남깁니다.,곽***,2016-04-11,완료
9770,병원 api 문의,이***,2016-04-11,완료
9753,MdcinPrdlstInfoService api 문의,오***,2016-04-08,완료
9764,출입국관광통계서비스 서비스키 오류,이***,2016-04-11,완료
9766,승인받은지 3시간이 지났는데 인증키가 존재하지 않다고 나오는데 무슨 문제가 있는건가요?,곽***,2016-04-11,완료
9761,SERVICE KEY IS NOT REGISTERED ERROR,김***,2016-04-11,완료
9763,생활기상지수 관련 문의,전***,2016-04-11,완료
9765,목록에 없는 API 정보를 얻고 싶을땐 어떻게 해야하나요?,오***,2016-04-11,완료
9755,제대로 쓴거 같은데 아무것도 안뜨네요...,이***,2016-04-09,완료
9756,두시간이 지났는데; 인증키가 인증이 안됬다고 뜹니다..,윤***,2016-04-09,완료
9759,경기도 광역버스 빈자리 정보 오픈API에 대해 문의드립니다.,곽***,2016-04-10,완료
9757,"XMLHttpRequest: 네트워크 오류 0x80070005, 액세스가 거부되었습니다.",한***,2016-04-10,완료
9754,INVALID REQUEST PARAMETER ERROR,이***,2016-04-09,완료
9743,지난 질문에 이어서 문의 드립니다.,이***,2016-04-08,완료
9742,SOAP SERVICE KEY IS NOT REGISTERED ERROR 오류 확인 부탁드립니다.,오***,2016-04-08,완료
9747,연계 데이터 확인부탁드립니다.,최***,2016-04-08,완료
9749,전국 학교 급식 정보 API는 제공안하나요?,이***,2016-04-08,완료
9744,기상청 관련 api 를 사용해보고싶은데. 서비스키는 어디서 받아야하는지요?,이***,2016-04-08,완료
9741,경기 3300번 공항버스(일산에서 인천국제공항 운행) 할인적용 기준문의,강***,2016-04-08,완료
9733,개발데이터 관련문의드립니다.,노***,2016-04-07,완료
9739,정보 공개 가능 여부 문의,오***,2016-04-07,완료
9737,파산금융기관 매물정보 조회 서비스,이***,2016-04-07,완료
9734,문의,신***,2016-04-07,완료
9729,하루가지났는데..,신***,2016-04-07,완료
9730,기상정보,신***,2016-04-07,완료
9731,99 에러코드 SERVICE KEY IS NOT REGISTERED ERROR,이***,2016-04-07,완료
9727,서비스 오류기간.. 이미지 첨부하니 확인해보세요.,주***,2016-04-06,완료
9725,코레일 물품정보 데이터 오류인가요?,정***,2016-04-06,완료
9713,서비스가 중지되었던 이유에 대해서 해명부탁드립니다,주***,2016-04-05,완료
9721,병원정보제공서비스 open API 관련 문의 드립니다.,서***,2016-04-06,완료
9719,동네예보정보조회서비스 문의,어***,2016-04-06,완료
9703,동네예보API 관련 문의,전***,2016-04-05,완료
9704,동네예보 API 관련,전***,2016-04-05,완료
9711,응답데이터 오류 문의 : 한국환경공단 > 대기오염정보 API 관련,최***,2016-04-05,완료
9715,축산물등급판정정보서비스,김***,2016-04-06,완료
9712,내일 날씨 문의,강***,2016-04-05,완료
9707,나의 문의 내역에 다른사람 문의 내역이 다 보이는데....,주***,2016-04-05,완료
9705,(신)동네예보정보조회서비스 문의,강***,2016-04-05,완료
9700,[대기오염정보 조회 서비스] 오류가 나는데 어떻게 하죠?,류***,2016-04-05,완료
9699,응답이 SERVICE KEY IS NOT REGISTERED ERROR. 라고 나옵니다.,송***,2016-04-05,완료
9702,전국 식품접객업 현황 API 문의,김***,2016-04-05,완료
9701,CODE_MST 는 어디를 참고하면 되나요?,금***,2016-04-05,완료
9696,측정소별 실시간 측정정보조회,신***,2016-04-05,완료
9694,사용되던 키가 갑자기 안되는데 확인좀 부탁드립니다.,주***,2016-04-04,완료
9693,xml 파싱 관련 문의드립니다.,김***,2016-04-04,완료
9685,공공데이터 파일을 등록하고나서 심의중이 너무 길어집니다.,오***,2016-04-04,완료
9687,생필품가격정보 조회 서비스 api 사용 문의,권***,2016-04-04,완료
9686,기상청 보건기상지수 꽃가루정보 사용 문의,현***,2016-04-04,완료
9690,api인증,신***,2016-04-04,완료
9689,전국 자전거도로 현황 조회가 되지 않습니다.,김***,2016-04-04,완료
9688,축산물등급판정정보서비스 인증키 관련문의,김***,2016-04-04,완료
9684,상세기능중 일부만 신청했더니 나머지는 추가신청이 차단되어 있네요,안***,2016-04-03,완료
9683,End Point가 없을 때.,이***,2016-04-03,완료
9682,키엔백 관련 질문,배***,2016-04-02,완료
9681,농산물품목별경락가격조회관련 질문요.,김***,2016-04-01,완료
9680,(구)지번주소조회 서비스 서비스키 에러,윤***,2016-04-01,완료
9679,미세먼지,신***,2016-04-01,완료
9678,날씨정보,신***,2016-04-01,완료
9676,신규 동네예보정보조회서비스 리턴값이 아무것도 없습니다.,이***,2016-04-01,완료
9674,좌표,신***,2016-04-01,완료
9672,NORMAL SERVICE,황***,2016-04-01,완료
9671,SERVICE KEY IS NOT REGISTERED ERROR 확인부탁드립니다.,부******,2016-04-01,완료
9675,(신)동네예보정보조회서비스 - 트래픽/ 계정 관련 문의,이***,2016-04-01,완료
9669,오픈API - 승인되었으나 인증키 번호나 나오질 않습니다.,오***,2016-04-01,완료
9666,트래픽 추가요청 승인거절 관련,박***,2016-03-31,완료
9664,오픈api문의,함***,2016-03-31,완료
9661,유동인구조사코드 문의 (2),황***,2016-03-31,완료
9660,대기오염 정보조회 서비스 이용 문의,정***,2016-03-31,완료
9659,건축물대장 정보 api 요청 관련 오류,정***,2016-03-31,완료
9657,전국 전자세금계산서표준인증사업자현황 api 조회 안됨,김***,2016-03-31,완료
9656,SERVICE ACCESS DENIED ERROR,염***,2016-03-31,완료
9653,OpenAPI 쿼리한도 질문입니다.,전***,2016-03-31,완료
9651,SERVICE KEY IS NOT REGISTERED ERROR  문제,강***,2016-03-31,완료
9649,공공데이터 이용 활성화를 위한 DB 품질진단 및 개선 요청,박***,2016-03-30,완료
9646,SERVICE ACCESS DENIED ERROR 문제,김***,2016-03-30,완료
9645,api호출 문의,장***,2016-03-30,완료
9639,각데이터공개업체에 대한문의,함***,2016-03-30,완료
9641,Bad Gateway,조***,2016-03-30,완료
9637,국문관광정보 api 활용중 한글 깨짐 문제,마***,2016-03-30,완료
9635,국문 관광정보 서비스 정보 갱신 주기,조***,2016-03-29,완료
9632,(신)동네예보정보조회 서비스 사용 문의,박***,2016-03-29,완료
9629,데이터 수집 방법,이**,2016-03-29,완료
9633,재문의 : 이용기관공매물건조회서비스에서 요청변수 적용 문의드립니다,김***,2016-03-29,완료
9628,이용기관공매물건조회서비스에서 요청변수 적용 문의드립니다,김***,2016-03-29,완료
9631,동네예보정보조회서비스 사용 문의,김***,2016-03-29,완료
9627,동네예보조회서비스 API 연동신청,윤***,2016-03-28,완료
9625,동물병원현황,박***,2016-03-28,완료
9613,VBA로 개발중인데 한글이 깨집니다.,조***,2016-03-27,완료
9614,논문 인용을 위하여 공공데이터 활용현황에 대해 알고싶습니다,송***,2016-03-27,완료
9615,기업정보서비스,이***,2016-03-28,완료
9623,기관 변경 관련하여 통화가 어려워 우선 문의 남깁니다.,정******,2016-03-28,완료
9622,동네예보정보조회서비스 json데이타는 ?,손***,2016-03-28,완료
9617,처리속도문제,박***,2016-03-28,완료
9618,기업회원 문의 입니다.,정***,2016-03-28,완료
9620,자료를 찾고 싶습니다.,황***,2016-03-28,완료
9610,대기오염 정보조회 서비스가 25일저녁부터 과거데이터만 뿌리고 있습니다.,김***,2016-03-26,완료
9611,저기 개인정보로 질문이 있습니다.,박***,2016-03-26,완료
9609,유동인구조사코드 문의,황***,2016-03-25,완료
9608,인증키는 어떻게 받나요.,박***,2016-03-25,완료
9616,공군 점수 질문,신***,2016-03-28,완료
9607,api키 문의입니다.,이***,2016-03-25,완료
9605,우리동네 보육시설 API인증키 질문이요,조***,2016-03-25,완료
9604,확인요,이***,2016-03-25,완료
9602,기업정보서비스 운영계정,이***,2016-03-25,완료
9601,해군 의무부사관 후보생 조한준 입니다.,조***,2016-03-24,완료
9579,우리동네 보육시설 답변관련 재질문이요,정***,2016-03-23,완료
9596,안녕하세요 한번더 문의 드릴게요!,황***,2016-03-24,완료
9592,건축물 에너지 데이터 문의,손***,2016-03-24,완료
9582,공공데이터 개방 목록 자료요청,이***,2016-03-23,완료
9599,NO OPENAPI SERVICE ERROR 오류,윤***,2016-03-24,완료
9580,공공취업정보조회 API 관련문의입니다.,서***,2016-03-23,완료
9595,SERVICE KEY IS NOT REGISTERED ERROR 문제,김***,2016-03-24,완료
9594,마을버스 예비차량의 노선변경 운행에 대한 문의,박***,2016-03-24,완료
9590,안녕하세요 오픈API관련 문의 드리겠습니다.,황***,2016-03-23,완료
9589,데이터 공유 요청 드립니다. ~~,김***,2016-03-23,완료
9576,open api 승인 문의,하***,2016-03-22,완료
9587,SERVICE KEY IS NOT REGISTERED ERROR 처리 요청,홍***,2016-03-23,완료
9585,SERVICE KEY IS NOT REGISTERED ERROR에 대한 처리 요청,홍***,2016-03-23,완료
9584,우리동네 보육시설 정보조회서비스 신청관련,조***,2016-03-23,완료
9581,오픈API 사용,홍***,2016-03-23,완료
9578,여러개의 API Key,김***,2016-03-23,완료
9577,우리동네보육시설 API키 관련,정***,2016-03-23,완료
9575,(신)동네예보정보조회서비스 응답 지연 현상,전***,2016-03-22,완료
9569,사이트의 정보 제공 API 신청할 수 있나요?,현***,2016-03-21,완료
9573,전통사찰 현황 등록 문의드립니다.,박***,2016-03-22,완료
9563,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR 문의,김***,2016-03-21,완료
9558,SERVICE KEY IS NOT REGISTERED ERROR 메세지,박***,2016-03-19,완료
9571,오류나는 링크입니다.,박***,2016-03-22,완료
9570,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,박***,2016-03-22,완료
9561,Key인증실패: LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR.[인증모듈 에러코드(22)],강***,2016-03-21,완료
9564,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,박***,2016-03-21,완료
9567,api 키 신청했는데 언제쯤 처리가 될까요??,서***,2016-03-21,완료
9568,(신)동네예보정보조회서비스 관련 건,귀****,2016-03-21,완료
9565,응답없음 문제,윤***,2016-03-21,완료
9560,서버용 API 키가 인식이 안되네요 .,김***,2016-03-20,완료
9556,서버용 API키 안됨.,김***,2016-03-18,완료
9549,'운영계정신청' 시 오류 발생 관련,김***,2016-03-18,완료
9550,SERVICE KEY IS NOT REGISTERED ERROR 외 문제 2개,민***,2016-03-18,완료
9536,공공데이터 제공 신청 접수 미처리건에 문의드립니다.,이***,2016-03-17,완료
9554,SERVICE ACCESS DENIED ERROR,박***,2016-03-18,완료
9540,Error 500--Internal Server Error 문의,윤***,2016-03-17,완료
9551,개발 계정 신청 승인이 안됩니다.,연***,2016-03-18,완료
9544,오픈API 운영계정 신청이 되지 않아요.,오***,2016-03-17,완료
9543,공통연계모듈 질문드립니다.,이***,2016-03-17,완료
9546,공공데이터 요청 접수 미처리 문의드립니다.,임***,2016-03-18,완료
9539,SERVICE KEY IS NOT REGISTERED ERROR 오류 문의,이***,2016-03-17,완료
9541,SERVICE KEY IS NOT REGISTERED ERROR 오류 문의,신***,2016-03-17,완료
9542,신우편번호 api사용문의,투****,2016-03-17,완료
9537,SERVICE KEY IS NOT REGISTERED ERROR 에러 문의.,윤***,2016-03-17,완료
9535,[선박운행정보 목록 조회] 조회오류 URL 확인 요청,최***,2016-03-17,완료
9534,업무분장에 따른 권한 변경 관련,정***,2016-03-17,완료
9533,pc방 전국현황 업체 사용,박***,2016-03-16,완료
9518,한국환경산업기술원 에서 제공되는 API는...,현***,2016-03-15,완료
9531,운영계정 신청 - 승인여부 문의,이***,2016-03-16,완료
9526,SERVICE ERROR 문의,백***,2016-03-16,완료
9513,API 사용신청 결과가 아직 나오지 않았습니다.,조***,2016-03-15,완료
9529,전국 축산물업체 현황 API 이용 문의,손***,2016-03-16,완료
9528,SERVICE KEY IS NOT REGISTERED ERROR 문의,연***,2016-03-16,완료
9521,열차정보서비스에서 출/도착기반열차정보조회 결과 없음,윤***,2016-03-16,완료
9525,API 503 오류,이***,2016-03-16,완료
9523,환경기상-건물에너지관련 문의입니다.,이***,2016-03-16,완료
9524,도로명주소 우편번호 조회 서비스 검색 관련 문의 드립니다.,웹****,2016-03-16,완료
9454,미세먼지/오존 예보통보 조회 API 문의,안***,2016-03-07,완료
9508,미세먼지/오존 예보통보 조회 API 문의,안***,2016-03-14,완료
9511,API 오류,박***,2016-03-15,완료
9516,SERVICE KEY IS NOT REGISTERED ERROR. 문의,박***,2016-03-15,완료
9515,공익 신청 질문합니다.,손***,2016-03-15,완료
9512,물질안전보건자료 API 사용에 관하여,현***,2016-03-15,완료
9488,어제 문의 드린 우편번호 때문에요..,최***,2016-03-10,완료
9510,"산정보 , 명산등산로 인증키 오류(수정)",한***,2016-03-15,완료
9507,주유소 가격 정보 에러 12,김***,2016-03-14,완료
9504,연결이 되지 않는데요,김***,2016-03-14,완료
9494,주식정보서비스,이***,2016-03-11,완료
9497,활용사례 관련,이***,2016-03-12,완료
9490,오픈API 등록시 REST기반 End Point URL 등록 가능 여부,김**,2016-03-10,완료
9491,공공데이터 전체 리스트를 받을 수 있는 방법은 없을까요?,김***,2016-03-10,완료
9489,전국 경찰서 조회 api,서***,2016-03-10,완료
9482,"우편번호 api 잘 사용하고 있었는데, 갑자기 아무것도 검색이 되지 않아요.",최***,2016-03-09,완료
9472,저작권 관련 재문의 드립니다,김***,2016-03-08,완료
9481,SERVICE ACCESS DENIED ERROR,이***,2016-03-09,완료
9479,result code 99  LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,이***,2016-03-09,완료
9483,(신)동네예보정보조회서비스 api 사용 승인까지 얼마나 기다려야 하나요?,장***,2016-03-09,완료
9476,API Key 보호 방법 문의드려요.,최***,2016-03-09,완료
9480,학교 기록물 관련 문의,고***,2016-03-09,완료
9473,일기 정보 api 예제와 다른 결과가 나옵니다.(body 내용없음),송**,2016-03-08,완료
9471,저작권 관련 문의드립니다,김***,2016-03-08,완료
9470,공지사항 요청.,이***,2016-03-08,완료
9468,토지이용계획 데이터 다운 방법 문의,임***,2016-03-08,완료
9465,질문드립니다!!,박***,2016-03-07,완료
9463,공공데이터 전체 리스트를 받을 수 있는 방법은 없는지요...,최***,2016-03-07,완료
9457,열려라 데이터 활동단,계***,2016-03-07,완료
9461,경기도 버스 정보에 마을버스 연동관련,유***,2016-03-07,완료
9462,오픈 API 관련,황***,2016-03-07,완료
9459,공동주택(전국 아파트) 정보 제공 요청,우***,2016-03-07,완료
9458,병원정보서비스 API 연동 문의,이**,2016-03-07,완료
9453,(신)동네예보정보조회서비스를 사용할 수 없습니다.,박***,2016-03-07,완료
9452,OPEN API 호출 오류 상세정보 내용 추가,신***,2016-03-07,완료
9451,OPEN API 호출 오류,신***,2016-03-07,완료
9443,SERVICE KEY IS NOT REGISTERED ERROR,이***,2016-03-04,완료
9449,Servicekey is not registered error.,유***,2016-03-05,완료
