No,Title,Writer,Date,Status
15208,TAGO API 버스 실시간 도착 정보 문의,고****,2017-07-31,완료
15210,조달청 입찰정보 데이터 운영계 가입 방법요청,비******,2017-07-31,완료
15187,15179 관련 및 추가 질문,함***,2017-07-27,완료
15209,시도별 실시간 측정정보 조회 서비스 오류 문의,정***,2017-07-31,완료
15202,서비스 오류 문의,김***,2017-07-30,완료
15203,SERVICE KEY IS NOT REGISTERED ERROR,임***,2017-07-29,완료
15207,안녕하세요. open api 서비스 관련 문의 드립니다.,최***,2017-07-31,완료
15204,SERVICE ACCESS DENIED ERROR.,백***,2017-07-30,완료
15205,버스위치정보조회 서비스 운영계정 신청,이***,2017-07-30,완료
15201,날씨 api 승인 요청,방***,2017-07-28,완료
15199,기상청 API 관련 내용입니다.,김***,2017-07-28,완료
15198,공동주택관리비 > 공동주택 단지 목록제공 서비스 목록문의,이***,2017-07-28,완료
15197,휴게소 메뉴 인증키 관련 문의,김***,2017-07-28,완료
15200,부산버스시스템 도착정보 응답속도,조***,2017-07-28,완료
15196,공통연계모듈 가이드 요청,박***,2017-07-28,완료
15192,OpenAPI 등록 관련 문의,박***,2017-07-28,완료
15159,데이터누락,김***,2017-07-25,완료
15191,군수품조달정보 입찰결과서비스 > 물품 경쟁입찰 복수예비가격 확인 요청,지***,2017-07-27,완료
15190,15178  관련,함***,2017-07-27,완료
15189,버스도착정보조회 승인,백***,2017-07-27,완료
15188,경기도 버스도착정보조회 에러 문의,함***,2017-07-27,완료
15183,건축물 대장 조회 서비스에서 조회가 안되는 것들은 언제 수정되나요?,맹***,2017-07-27,완료
15179,경상남도 창원시 버스도착정보조회,함***,2017-07-27,완료
15175,파일데이터 오류 확인 요청,곽***,2017-07-27,완료
15181,시외버스 api 데이터,김***,2017-07-27,완료
15180,SERVICE KEY IS NOT REGISTERED ERROR,채***,2017-07-27,완료
15178,결과값 오류,김***,2017-07-27,완료
15177,공공데이터 시각화 삭제,백***,2017-07-27,완료
15174,EMS행방조회 서비스 - INVALID REQUEST PARAMETER ERROR,원***,2017-07-27,완료
15173,공공데이터 사용시 문구 표시 문의,브******,2017-07-26,완료
15171,건물에너지 사용량 문의드립니다.,조***,2017-07-26,완료
15166,아래 - 15144 번 아무런 답이 없네요.  [산림청]식물자원 서비스 - 검색자료 누락?,이***,2017-07-26,완료
15170,데이터,김***,2017-07-26,완료
15168,기상청 서비스키 발급후 등록되지 않은 키 오류 결과가 나타납니다.,최***,2017-07-26,완료
15167,SERVICE ACCESS DENIED ERROR,김***,2017-07-26,완료
15165,군수품 조달정보 복수예비가격 조회문의,강***,2017-07-26,완료
15164,표준데이터 Open API 503 오류,김***,2017-07-26,완료
15163,우편번호 조회 불능,대******,2017-07-26,완료
15162,UNREGISTERED IP ERROR 가 발생됩니다.,박***,2017-07-26,완료
15136,공공API - 신재생에너지(REC) 현물시장 거래시장  황조회서비스 갱신주기 확인 희망합니다.,김***,2017-07-24,완료
15160,데이터 문의,황***,2017-07-25,완료
15161,데이터누락,김***,2017-07-25,완료
15158,DATA 신청이 잘못됐는데 취소가 안되요.,안***,2017-07-25,완료
15155,주식대차지수시장분석 API 사용관련,장***,2017-07-25,완료
15154,api 승인 요청,이***,2017-07-25,완료
15149,정류소번호목록조회 API 문의,박***,2017-07-25,완료
15150,주식정보 API 사용중 에러문의.,장***,2017-07-25,완료
15151,이 부분에 대해 개선이 필요해 보입니다.,이***,2017-07-25,완료
15131,부산 대기질 조회 데이터 오류 문의,i******,2017-07-24,완료
15148,버스노선정보조회서비스 API 문의입니다.,신***,2017-07-25,완료
15145,"전국도시공원, 도서관 표준데이터 문의",신***,2017-07-25,완료
15144,[산림청]식물자원 서비스 - 검색자료 누락?,이***,2017-07-25,완료
15143,건축물 대장 관련,정***,2017-07-24,완료
15142,일반회원과 기관회원의 차이 문의,이***,2017-07-24,완료
15061,놀이시설안전검사정보서비스 결과 불일치 문의,이***,2017-07-17,완료
15140,키워드별 지하철역 목록 조회,조***,2017-07-24,완료
15015,원자력발전소 실시간 발전현황 데이터 파싱 오류,남****,2017-07-12,완료
15133,(신)동네예보정보조회서비스 비교데이터,조***,2017-07-24,완료
15037,데이터 정정 요청,황***,2017-07-14,완료
13803,전국사회적기업표준데이터 관련,황***,2017-03-13,완료
15139,계속 서비스키 등록 오류나요,최***,2017-07-24,완료
15138,SERVICE KEY IS NOT REGISTERED ERROR,조***,2017-07-24,완료
15137,범죄 발생지 데이터 관련 문의입니다.,김***,2017-07-24,완료
15134,활용신청 변경 문의,유***,2017-07-24,완료
14976,"ORA-00942: 테이블 또는 뷰가 존재하지 않습니다, 오류",유***,2017-07-07,완료
15020,건축물대장 총괄표제부조회에 안 뜨는 건물들이 많네요.,고***,2017-07-13,완료
15126,사용설명,김***,2017-07-21,완료
15127,국가기관 CI 요청,김***,2017-07-21,완료
15130,service_key_is_net_registered 에러,정***,2017-07-24,완료
15128,SERVICE_KEY_IS_NOT_REGISTERED_ERROR,정***,2017-07-22,완료
15119,데이터 수정을 요청드립니다.,황***,2017-07-20,완료
15123,정류장 번호 변경 관련 (재)문의,강***,2017-07-21,완료
15120,나라장터 서비스 오류발생 및 건의사항,김***,2017-07-20,완료
15116,SERVICE KEY IS NOT REGISTERED ERROR,유***,2017-07-20,완료
15106,부산 대기질 정보 조회 문의,i******,2017-07-20,완료
15117,서비스 키 동기화 요청합니다.,신***,2017-07-20,완료
15112,문의글 답변 부탁 드립니다,이***,2017-07-20,완료
15105,휴게소 브랜드 매장현황 인증키 에러,용***,2017-07-20,완료
15073,부동산 가격정보 api문의입니다.,신***,2017-07-18,완료
15113,건축물대장 조회 API 요청시 결과가 기존에 출력되다가 갑자기 안되네요. 확인부탁드려요,박***,2017-07-20,완료
15115,운영계정 신청 방법,조***,2017-07-20,완료
15111,열차정보 운영계정 트래픽 증설 신청,신***,2017-07-20,완료
15109,열차정보조회 OpenAPI 일일 트래픽,조***,2017-07-20,완료
15107,농산물 주요품목 가격조사 관련 유사 서비스의 차이 문의,장***,2017-07-20,완료
15102,부산버스정보시스템 api문의,신***,2017-07-19,완료
15097,군수품 조달정보 시설 경쟁입찰 복수예비가격 조회문의,강***,2017-07-19,완료
15096,계통한계가격조회 문의 드립니다.,강***,2017-07-19,완료
15094,전력수급예보조회 문의 드립니다.,강***,2017-07-19,완료
15092,전력수급예보조회 문의 드립니다.,강***,2017-07-19,완료
15087,계통한계가격조회 소스 오류 수정 부탁드립니다.,강***,2017-07-19,완료
15090,공공주택 현황에 대해서 목록신청을 하였는데 답변이 늦어지고 있습니다,오***,2017-07-19,완료
15085,데이터 확인요청_ 재문의,조***,2017-07-19,완료
15088,건축물 대장 관련,정***,2017-07-19,완료
15083,데이터 확인요청,조***,2017-07-18,완료
15071,국방조달의 결과 자료가 검색되지 않습니니다.,박***,2017-07-18,완료
15067,Open API 자료범위 문의,정***,2017-07-17,완료
15082,일반용 인증키 발급한지 1시간 30분이 넘었는데 등록이 되지 않습니다.,김***,2017-07-18,완료
15081,인증키를 받았는데도 SERVICE KEY IS NOT REGISTERED ERROR.가 뜹니다 ㅠㅠ,구***,2017-07-18,완료
15080,SERVICE KEY IS NOT REGISTERED ERROR 가 뜹니다,김***,2017-07-18,완료
15076,전기차 서비스 서버 에러 및 api 문의입니다.,정***,2017-07-18,완료
15001,XML 파싱 오류 재문의,유***,2017-07-11,완료
14927,1365 자원봉사포털 OPEN API 신청,부******,2017-07-03,완료
15078,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-07-18,완료
15077,OpenAPI 사용에 관한 질문,김***,2017-07-18,완료
15075,서울시 버스위치정보조회 서비스 API 문의입니다.,위***,2017-07-18,완료
15074,정보공개 청구가 무엇인가요?,문***,2017-07-18,완료
15072,전국도시공원표준데이터 api문의,신***,2017-07-18,완료
15070,SERVICE KEY IS NOT REGISTERED ERROR 발생합니다.,문***,2017-07-18,완료
15066,한강결빙에 관한 자료를 얻고 싶습니다.,임***,2017-07-17,완료
15065,전국 병원 정보보기에서..,양***,2017-07-17,완료
15059,정류장 번호 변경 관련 문의,강***,2017-07-17,완료
15055,건축물대장 층별 조회 HTTP 오류,한***,2017-07-17,완료
15051,측정소 검색 API 호출시 503에러가 납니다.,최***,2017-07-16,완료
15045,나라장터 낙찰정보 기업 데이터,유***,2017-07-14,완료
15049,SERVICE ACCESS DENIED ERROR문의,김***,2017-07-16,완료
15050,부산버스정보시스템 계속되는 인증키에러,김***,2017-07-16,완료
15046,대전 버스 API 문의 드립니다,최***,2017-07-15,완료
15047,산업기능요원 관련 질문 드립니다.,윤***,2017-07-15,완료
15042,전주 버스 api 관련 재문의 드립니다,장***,2017-07-14,완료
15044,온라인가격정보 관련 질의,정***,2017-07-14,완료
15032,유기동물조회서비스 문의,김***,2017-07-14,완료
15039,열차정보조회 api 문의,조***,2017-07-14,완료
15035,일일 트래픽 제한 문의,최***,2017-07-14,완료
15033,전주 버스 api 사용 관련 문의드립니다,장***,2017-07-14,완료
15029,도착정보조회서비스-국토교통부,함***,2017-07-14,완료
15028,SERVICE ACCESS DENIED ERROR,함***,2017-07-14,완료
15027,"운영계정 연장신청을 했는데, 서비스가 중단되어 버렸습니다.",이***,2017-07-13,완료
15023,SERVICE ACCESS DENIED ERROR,최***,2017-07-13,완료
15025,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-07-13,완료
15022,공공데이터 활용범위 문의,전***,2017-07-13,완료
15021,-  5: 필수 요청 Parameter(인증키) 가 존재하지 않습니다.,최***,2017-07-13,완료
15019,요청,이***,2017-07-13,완료
15018,버스 노선ID(busrouteId)에 관해 문의드립니다.,박***,2017-07-13,완료
15017,약국서비스 ACCESS_DENIED 문제입니다.,정***,2017-07-12,완료
15014,공공주택 현황에 대해서 목록신청을 하였는데 답변이 늦어지고 있습니다,오***,2017-07-12,완료
15013,화학물질 정보(환경부) API 데이터 확인 요청,권***,2017-07-12,완료
15016,SERVICE KEY IS NOT REGISTERED ERROR,임***,2017-07-12,완료
15011,자료실의 첨부파일이 다운로드 되지 않습니다.,권***,2017-07-12,완료
15008,INVALID REQUEST PARAMETER ERROR,박***,2017-07-12,완료
15006,"대기오염정보 조회 API 사용시  ""SERVICE ACCESS DENIED""",안***,2017-07-12,완료
15005,회사에서 open API를 사용해도 되는지 문의 드립니다.,권***,2017-07-11,완료
15004,SERVICE KEY IS NOT REGISTERED ERROR.,경***,2017-07-11,완료
14977,"""아파트 전월세 자료"" 일련번호 문의입니다.",박***,2017-07-07,완료
15000,국토교통부가 제공하는 도착정보조회서비스 > 정류소별도착예정정보목록조회 API 의 범위,최***,2017-07-11,완료
15002,대기오염정보 조회시 에러발생,김***,2017-07-11,완료
14998,SERVICE KEY IS NOT REGISTERED ERROR.,최***,2017-07-11,완료
14994,인증키 장애,i******,2017-07-10,완료
14996,정류소정보조회시 중복결과 문제,오***,2017-07-10,완료
14957,세종특별자치시 기상정보 제공 서버에 문제가 생겼나요?,홍***,2017-07-05,완료
14992,일일 트래픽에 대해서,최***,2017-07-10,완료
14993,공공기관 담당자 변경 신청은 어떻게 해야하나요?,박***,2017-07-10,완료
14990,노선정보조회 서비스 서비스키가 없네요,최***,2017-07-10,완료
14991,지진정보조회서비스 샘플데이터에 조회 데이터가 없다고 나옵니다.,문***,2017-07-10,완료
14988,광주지하철 시간표 관련 문의드립니다.,신***,2017-07-10,완료
14987,전자해도 다운로드 안됌,원***,2017-07-10,완료
14979,도서지역 발전량 정보 관련,진***,2017-07-08,완료
14986,오류문의,최***,2017-07-10,완료
14985,지진정보조회서비스 결과가 안나옵니다,조***,2017-07-09,완료
14961,공공데이터 범위에 대한 질문,송***,2017-07-05,완료
14981,날씨 정보 API오류,이***,2017-07-08,완료
14982,버스 서비스키,안***,2017-07-08,완료
14975,SERVICE KEY IS NOT REGISTERED ERROR,박***,2017-07-07,완료
14974,Invalid Authentication key.,김***,2017-07-07,완료
14972,전국어린이집표준데이터(JSON) 문의,김***,2017-07-07,완료
14973,SERVICE KEY IS NOT REGISTERED ERROR,오***,2017-07-07,완료
14811,지하수수질측정망 정보 서비스 관련 문의드립니다.,국******,2017-06-20,완료
14969,API 정보건,장***,2017-07-06,완료
14968,아파트 전/월세 API에 대해서 문의드립니다.,박***,2017-07-06,완료
14966,지금 서비스를 해 보니까 resultCode 정상적으로 나오는데 값이 하나도 없습니다.,이***,2017-07-06,완료
14965,나라장터 API 문의드립니다.,박***,2017-07-06,완료
14964,대기오염정보 조회 서비스를 이용하려고 합니다.,이***,2017-07-06,완료
14962,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-07-06,완료
14956,등록되지않은 서비스키 라고 뜹니다,박***,2017-07-05,완료
14953,정류소를 지나가는 버스목록을 확인할순 없는건가요?,신***,2017-07-05,완료
14954,열차정보조회 API 문의,조***,2017-07-05,완료
14951,부산버스정보시스템 인증키에러,신***,2017-07-05,완료
14950,request 제한 초기화 요청,유***,2017-07-05,완료
14949,열차정보조회 API 이용중 문제 발생,조***,2017-07-05,완료
14948,청소년 활동정보 자원봉사프로그램 서비스 를 활용하여 앱을 개발하고 있습니다.,윤***,2017-07-05,완료
14947,SERVICE ACCESS DENIED ERROR 발생합니다. 답변 부탁드립니다.,김***,2017-07-05,완료
14946,운영계정 신청 관련,퀵**,2017-07-04,완료
14935,공공데이터 제공신청 페이지에 문제가 있나요?,윤***,2017-07-04,완료
14945,지상자료 / 종관기상관측자료 이용 문의,김***,2017-07-04,완료
14944,버스 노선 전체 보기 문의,최***,2017-07-04,완료
14943,인증키 등록 에러(2),허**,2017-07-04,완료
14938,제공신청 문의,송***,2017-07-04,완료
14942,인증키 등록 에러 관련,허**,2017-07-04,완료
14941,SERVICE KEY IS NOT REGISTERED ERROR.,이***,2017-07-04,완료
14939,"""나라장터 낙찰정보서비스"" 에서 ""개찰결과 개찰완료 목록 조회"" 에 갤찰일시(FROM,TO) 검색 조건 추가 요청",유***,2017-07-04,완료
14940,오픈API 이전 설치 시 절차 및 방법,송***,2017-07-04,완료
14937,사업장 정보조회 서비스 세션초과,강***,2017-07-04,완료
14936,재개발api 실행 문의,정***,2017-07-04,완료
14932,API 접속 문의 건,장***,2017-07-04,완료
14934,중기예보정보조회서비스  신청,심***,2017-07-04,완료
14933,공공api접속 지연문제,김***,2017-07-04,완료
14930,도시 코드 목록을 조회하려는데 .. key가 등록되지 않았다고 합니다.,오***,2017-07-03,완료
14925,서울버스정보 API 문의입니다,신***,2017-07-03,완료
14926,제주도 교통정보 1시간 통계 API신청 후 서비스키 아직 등록안되어있다고 합니다.,권***,2017-07-03,완료
14921,service key is not registered error가 계속 뜨네요,권***,2017-07-03,완료
14885,보험코드 문의,채***,2017-06-28,완료
14918,대기오염 조회서비스 관련 문의드립니다.,최***,2017-07-02,완료
14904,열차정보조회 API 데이터 조회,성***,2017-06-29,완료
14915,return type에 대해서,채***,2017-06-30,완료
14913,열차정보조회 API 문의,조***,2017-06-30,완료
14914,SERVICE_ACCESS_DENIED_ERROR 오류,이***,2017-06-30,완료
14910,수산물 이력제정보 문의드립니다.,박***,2017-06-30,완료
14908,부산 교통공사 지하철 역정보 API,허***,2017-06-30,완료
14909,열차정보서비스 API 문의,조***,2017-06-30,완료
14907,열차정보조회 API 서비스키,조***,2017-06-30,완료
14897,정선해양관측정보 API 접속 오류 문의,최***,2017-06-29,완료
14899,중앙부처 복지서비스가  get 요청이 안되요.,정***,2017-06-29,완료
14898,서비스 호출 URL을 올렸습니다.,성***,2017-06-29,완료
14895,[OPEN API] 부산 문화관광정보 문의,박***,2017-06-29,완료
14894,민원조회서비스 관련 문의,안***,2017-06-29,완료
14839,표준데이터 오픈 API사용 관련 문의 (식품접객업),김***,2017-06-25,완료
14888,기관회원 관련,홍***,2017-06-29,완료
14849,버스 정류소 정보 조회 서비스,최***,2017-06-26,완료
14886,URL 요청 오류,조***,2017-06-28,완료
14883,국민연금공단 사업장정보서비스 관련,이***,2017-06-28,완료
14881,(신)동네예보정보조회서비스를 가지고 데이터를 가져오려고 하는데 문의드립니다.,송***,2017-06-28,완료
14876,어제까지 잘되던게 오늘부터 01 System Error!!,채***,2017-06-28,완료
14879,공공 데이터 API,장***,2017-06-28,완료
14878,30SERVICE KEY IS NOT REGISTERED ERROR,남***,2017-06-28,완료
14872,이뮤지엄 소장품 조회 API 서비스 에러,심***,2017-06-28,완료
14875,버스도착정보조회 서비스 문의,정***,2017-06-28,완료
14874,인천공항 API 활용신청 오류,테******,2017-06-28,완료
14873,출입국관광통계서비스 관련문의,박***,2017-06-28,완료
14592,코드조회서비스API에 관련하여 질문드립니다.,배***,2017-05-30,완료
14865,CLOB 데이터 조회 오류,유***,2017-06-27,완료
14862,청소년 활동정보 자원봉사프로그램 서비스 인증키 오류,김***,2017-06-27,완료
14864,확인요청,장***,2017-06-27,완료
14851,주식정보 API,김***,2017-06-26,완료
14856,SERVICE ACCESS DENIED ERROR,김***,2017-06-27,완료
14837,표준데이터 API사용 관련 문의,김***,2017-06-23,완료
14858,사이트 자료를 블로그나 페북에 공유해도 되나요?,홍***,2017-06-27,완료
14853,대기오염정보 조회 서비스 예제 오류,허***,2017-06-27,완료
14857,대기오염 서비스 서비스키 문제,허***,2017-06-27,완료
14854,대기오염정보 조회 서비스 서비스키 인식 문제,허***,2017-06-27,완료
14855,일일트래픽 증설 문의,김***,2017-06-27,완료
