No,Title,Writer,Date,Status
8369,안녕하세요. 국회도서관 api 문의입니다.,김***,2015-11-23,완료
8370,영도구 관련 주소 체계 관련 문의,최***,2015-11-23,완료
8367,컬럼명 문의,이***,2015-11-23,완료
8368,안녕하세요 서비스 승인시간 질문드립니다.,김***,2015-11-23,완료
8360,컬럼명 문의,이***,2015-11-22,완료
8363,활용신청 결과 언제쯤 나오나요?,정***,2015-11-23,완료
8362,서비스 이용에 문제가 있습니다.,차***,2015-11-23,완료
8361,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-11-22,완료
8358,현역병 입영일자 본인선택 질문있습니다.,김***,2015-11-20,완료
8349,"안녕하세요, 주소검색 관련 문의 드립니다.",이***,2015-11-20,완료
8350,데이터가 이상하게 나옵니다.,성**,2015-11-20,완료
8355,궁금증 있어 질문 드립니다.,김***,2015-11-20,완료
8353,안녕하세요 문의사항이 있습니다,f******,2015-11-20,완료
8352,전국 대기오염 현황 open api 인증키 오류,서***,2015-11-20,완료
8351,SERVICE KEY IS NOT REGISTERED ERROR.오류,조***,2015-11-20,완료
8348,재학생 입영신청,이***,2015-11-19,완료
8345,여행경보제도 api,김***,2015-11-19,완료
8343,열차정보서비스 OPEN API 조회 문의드립니다.,최***,2015-11-19,완료
8344,전국 대기오염현황 open api 오류,서***,2015-11-19,완료
8334,경기도버스API  일부 오류,김***,2015-11-18,완료
8342,전국 공공 자전거 운영 현황 & 전국 공원 현황 인증키 에러,최***,2015-11-19,완료
8339,수문현황정보 문의합니다.,박***,2015-11-19,완료
8338,경기도 마을버스 API,부**,2015-11-19,완료
8335,개발계정 승인요청,김***,2015-11-18,완료
8331,8월에 발생한 초단기예보 이슈 해결은 언제쯤?,박***,2015-11-18,완료
8326,서비스키 에러 문의 드립니다.,김***,2015-11-17,완료
8325,'지번주소 우편번호 조회서비스' 에러 확인 부탁드립니다.,최***,2015-11-17,완료
8320,서비스키에러 다시 문의드립니다,김***,2015-11-17,완료
8319,서비스키 에러 질문드립니다,김***,2015-11-17,완료
8314,문의합니다.,구***,2015-11-17,완료
8293,api 관련 문제,심***,2015-11-16,완료
8285,open api 인증 후 사용 관련 문의,이***,2015-11-13,완료
8268,우편번호찾기 6자리와 5자리 출력내용이 틀립니다.,김***,2015-11-12,완료
8300,접근권한 오류,박**,2015-11-16,완료
8282,개발 계정 승인 요청,조***,2015-11-13,완료
8280,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-11-13,완료
8275,기상청 동네예보 API 좌표 관련문의,전***,2015-11-13,완료
8109,나라장터 api 관련,유***,2015-10-28,완료
8272,지도API 관련 문의,김***,2015-11-12,완료
8271,전국 시내버스 노선안내,주***,2015-11-12,완료
8270,승인신청,정***,2015-11-12,완료
8265,습득물 정보조회 OPEN API의 활용승인이 나지않습니다.,김***,2015-11-12,완료
8266,공공데이터포털 에 공개되는 데이터의 범위가 어느정도 인가요?,현***,2015-11-12,완료
8153,"동네예보정보조회서비스 의 VEC, WSD 추가 문의",오***,2015-11-02,완료
8264,도로명주소 샘플URL이 실행이 안됩니다.,김***,2015-11-11,완료
8262,문의 드립니다.,유***,2015-11-11,완료
8252,안녕하세요 물질안전보건자료 api 관련 문의 드립니다.,박***,2015-11-10,완료
8257,"장애인구역 불법주차민원신고요청 ""-0091"" 회원 데이터 없음 혹은 ""-0090""필수데이터 누락 이라고나옵니다",심***,2015-11-11,완료
8255,인증모듈 적용시 에러,김***,2015-11-10,완료
8259,[인천공항] 상업시설 정보 서비스 api 문의,황***,2015-11-11,완료
8258,해당 노선의 정류장 목록조회,김***,2015-11-10,완료
8245,공공데이터 활용신청 TOP 10,이***,2015-11-10,완료
8253,기상청 API 관련해서 질문드립니다,박***,2015-11-10,완료
8251,시외버스 서비스 일일 트래픽 문의,최***,2015-11-10,완료
8249,운영계정 승인 관련,엠***,2015-11-10,완료
8243,공지사항 [서비스 변경] 공공데이터포털목록조회서비스,이***,2015-11-10,완료
8239,SERVICE ACCESS DENIDED ERROR 문제로 문의 드립니다.,김***,2015-11-10,완료
8238,군입대관련여쭤봅니다,김***,2015-11-10,완료
8234,군입대 관련 질문드립니다.,이***,2015-11-09,완료
8233,① 식품의약품안전처 식의약품종합정보 활용신청 페이지,백***,2015-11-09,완료
8231,기상청 지상정보조회서비스,금***,2015-11-09,완료
8192,"열차정보서비스 , 시외버스정보서비스 문의",최***,2015-11-05,완료
8229,임상시험기관에 대한 정보,백***,2015-11-09,완료
8228,지난번 문의,황***,2015-11-09,완료
8188,서울/경기도 버스 정류장의 ID 가 두개인 것을 어떻게 매칭하나요?,정***,2015-11-04,완료
8225,인증키 관련 문의,김***,2015-11-09,완료
8226,data.go.kr 업데이트 주기 문의,이***,2015-11-09,완료
8222,온라인 수집 가격 데이터 10월 자료 (재문의),이***,2015-11-06,완료
8214,데이터 무결성의 문제 2,황***,2015-11-06,완료
8213,화학물질 목록 정보 조회 API 관련해서 문의 드립니다.,김***,2015-11-06,완료
8219,온라인 수집 가격 데이터 10월 자료,이***,2015-11-06,완료
8217,공공데이터포털에서 제공하는 파일데이터 다운로드와 관련하여,김**,2015-11-06,완료
8221,요청 URL,서***,2015-11-06,완료
8209,데이터 무결성이 보장되지 않는 문제,황***,2015-11-05,완료
8210,운영계정 승인 문의,윤***,2015-11-05,완료
8208,서울 버스 API 신청하는 곳이 어딘가요?,정***,2015-11-05,완료
8207,OpenAPI 사용관련 문의드립니다.,김***,2015-11-05,완료
8183,인증키 재발급 및 인증실패 오류 문의,김***,2015-11-04,완료
8204,URL 오류로 질문 드립니다,김***,2015-11-05,완료
8200,서비스 승인에러가 발생합니다,김***,2015-11-05,완료
8193,재문의-처리진행상황 관련) 기상청 해양정보조회 서비스 API 관련 문의,박***,2015-11-05,완료
8194,서비스키 오류가 발생합니다,김***,2015-11-05,완료
8147,공연 전시 정보 조회 서비스의 분야별 공연 전시 목록 조회,모***,2015-10-31,완료
8184,경기도버스API 요청수 초과 오류,김***,2015-11-04,완료
8180,데이터 처리 기한 경과,심***,2015-11-04,완료
8181,의료기관별상세정보서비스 작동안됩니다. 확인부탁드려요,황***,2015-11-04,완료
8179,노선번호 목록조회,김***,2015-11-03,완료
8176,api인증키 문의(Service is not registered error),김***,2015-11-03,완료
8175,데이터 조회 시 인증 문제,이***,2015-11-03,완료
8165,기상청 API 관련해서 질문드립니다.,박***,2015-11-03,완료
8170,SERVICE KEY IS NOT REGISTERED ERROR.[인증모듈 에러코드(30)],김***,2015-11-03,완료
8171,트래픽 제한,박***,2015-11-03,완료
8162,정류소정보 조회,김***,2015-11-03,완료
8154,시외버스 터미널 명과 터미널 ID 가 있는 자료 요청,강***,2015-11-02,완료
8099,NO OPENAPI SERVICE ERROR.,윤***,2015-10-28,완료
8093,라이센스키 문의,윤***,2015-10-27,완료
8116,운영계정 승인 및 연계기관 복구,윤***,2015-10-29,완료
8137,화학물질 목록 정보 조회 API 관련해서 문의 드립니다.,김***,2015-10-30,완료
8131,고속버스정보서비스 api 질문,최***,2015-10-29,완료
8135,공공api xml 전체 다읽기,이***,2015-10-30,완료
8134,SERVICE KEY IS NOT REGISTERED ERROR,이***,2015-10-30,완료
8129,화학물질 목록 정보 API 관련 해서 문의 드립니다,김***,2015-10-29,완료
8115,승인요청,신***,2015-10-29,완료
8126,버스노선정보 조회 배차시간 간격 문의드립니다.,권***,2015-10-29,완료
8124,고속버스정보서비스 api 고속버스터미널목록 조회 오류 질문,최***,2015-10-29,완료
8118,기상청 우리동네 예보정보 조회서비스 질의,오***,2015-10-29,완료
8088,공연/전시상세정보조회 API 응답 데이터 오류,김***,2015-10-27,완료
8112,국내항공정보서비스 api 오류 질문,최***,2015-10-29,완료
8114,등록되지않은 인증키라고 뜹니다.,이***,2015-10-29,완료
8104,SERVICE KEY IS NOT REGISTERED ERROR,진***,2015-10-28,완료
8101,서울시 버스노선조회 SERVICE KEY IS NOT REGISTERED ERROR 문의드려요.,유***,2015-10-28,완료
8091,해외여행 안전정보  API 공지사항 항목 문의,송***,2015-10-27,완료
8086,전화로 문의드린 대구교통소통정보 서비스 에러입니다.,박***,2015-10-27,완료
8037,API 호출 후 응답 까지의 제한 시간은,최***,2015-10-21,완료
8098,API 문의,이***,2015-10-27,완료
8095,통계데이터 문의드립니다.,손***,2015-10-27,완료
8096,친환경인증정보 서비스 확인 요청드립니다,문***,2015-10-27,완료
8097,SERVICE KEY IS NOT REGISTERED ERROR문제,김***,2015-10-27,완료
8092,AIP 링크 문의,이***,2015-10-27,완료
8084,서울시 가로등 설치 현황 데이터는 얻을수 없나요???,유***,2015-10-26,완료
8081,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-10-26,완료
8079,6자리 도로명 주소 검색 api 사용 불가?,이***,2015-10-26,완료
8078,SERVICE ACCESS DENIED ERROR,오***,2015-10-26,완료
8075,항공기 운항정보 활용관련하여 문의드립니다.,이***,2015-10-26,완료
8068,친환경인증정보 서비스 확인 요청드립니다.,문***,2015-10-23,완료
8073,정류소 정보 조회 서비스가 안되요,박***,2015-10-23,완료
8072,공공데이터포털 보유데이터 카탈로그 서비스 가능 문의,이***,2015-10-23,완료
8065,화학물질 목록 정보 개발관련 문의,이***,2015-10-23,완료
8069,카탈로그 서비스 문의,이***,2015-10-23,완료
8059,기상청 해양정보조회 서비스 API 관련 문의,박***,2015-10-23,완료
8058,병원정보서비스의 오픈 API 시구군 코드 관련,박***,2015-10-23,완료
8053,신청완료가 되었습니다.,우***,2015-10-22,완료
8049,생활기상 지수 중 체감온도 Data에 대해 문의 드립니다.,양***,2015-10-22,완료
8055,복구문의,윤***,2015-10-22,완료
8048,SERVICE ACCESS DENIED ERROR 문의,김***,2015-10-22,완료
8051,3일째 신청중인데,우***,2015-10-22,완료
8042,SERVICE KEY IS NOT REGISTERED ERROR 가 나옵니다.,윤***,2015-10-21,완료
8039,공공데이터 제공신청 을 하였는데요.,현***,2015-10-21,완료
8036,서비스 접근 거부,최***,2015-10-20,완료
8035,트래픽 요청 문의입니다.,김***,2015-10-20,완료
8032,Data API 체크 요청합니다.,박***,2015-10-20,완료
8031,지금 변경신청을 한상태인데요,우***,2015-10-20,완료
8033,API링크 문의,이***,2015-10-20,완료
8025,트래픽을 늘리거나 초기화 하고싶은데 어떻게하죠?,우***,2015-10-20,완료
8020,SERVICE ACCESS DENIED ERROR 문의,김***,2015-10-19,완료
8021,나라장터 데이터,유***,2015-10-19,완료
8019,전국 민방위 대피시설 현황 API 문의,권***,2015-10-19,완료
8018,병무청 홈페이지 오류,박***,2015-10-19,완료
8017,인증키 문의,권***,2015-10-19,완료
8009,재문의드립니다.,박***,2015-10-19,완료
8003,SERVICE KEY IS NOT REGISTERED ERROR가 발생,박***,2015-10-17,완료
8005,ufo사진 합성 의뢰,김***,2015-10-17,완료
8000,경기도버스 정류소명 오타있습니다.,김***,2015-10-16,완료
7983,SERVICE KEY IS NOT REGISTERED ERROR. 에러,이***,2015-10-15,완료
7988,버스 위치 API,김***,2015-10-15,완료
7986,크롬에서는 글작성이 안되는데 그 이유는 뭔가요?,김***,2015-10-15,완료
7977,쇠고기이력정보서비스 일일트래픽관련 문의,최***,2015-10-14,완료
7978,부산항만공사 공공데이터 API 서버가 죽은 것 같습니다.,김***,2015-10-14,완료
7957,오픈 API값 Rest 방식에서 Respond값 관련 문의 드립니다. (해양정보조회서비스),박***,2015-10-12,완료
7974,SERVICE KEY IS NOT REGISTERED ERROR 발생,박***,2015-10-14,완료
7968,체험마을 체험프로그램  api 질문드립니다.,전***,2015-10-13,완료
7970,경기도 버스 29-5번 에서 져지를 두고 내렷어요.,황***,2015-10-13,완료
7960,생활기상지수 행정동 관련,정***,2015-10-13,완료
7949,생활기상지수 관련,곽***,2015-10-12,완료
7956,전국 가로등 현황 open api 질문드립니다,박***,2015-10-12,완료
7929,버스 api 이용 질문드립니다.,우***,2015-10-07,완료
7953,국내항공운항정보서비스 api -데이타값이 정확하지않습니다 - 회신답변에 대한 확인요청합니다,배***,2015-10-12,완료
7951,경기도버스API 승인요청,정***,2015-10-12,완료
7941,노선정보조회서비스,박***,2015-10-08,완료
7934,SERVICE KEY IS NOT REGISTERED ERROR 관련,김***,2015-10-08,완료
7935,경기도버스도착정보 API 문의,허***,2015-10-08,완료
7922,동네 예보 t3h누락,배***,2015-10-07,완료
7930,경기도버스 API 오류 심합니다.,김***,2015-10-08,완료
7921,동네예보조회서비스의 단기예보조회에 대한 질문,오***,2015-10-07,완료
7900,공공데이터포털목록조회서비스 에서 문의드립니다,이***,2015-10-06,완료
7919,openapi 실데이터 확인은 어디서 할수있나요?,김***,2015-10-07,완료
7914,관련정보 기관에 문의 하고 재답변 달아주신다고 했는데 재답변은 어디서 확인 가능한가요?,현***,2015-10-06,완료
7910,날씨데이터 관련 질문입니다,배***,2015-10-06,완료
7911,화학물질 독성 서비스 api 저작권 관련 문의사항입니다.,현***,2015-10-06,완료
7907,"서비스 엑세스 디나이드 에러, 20 질문입니다.",이***,2015-10-06,완료
7908,Key인증실패: SERVICE ACCESS DENIED ERRO,전***,2015-10-06,완료
7905,오픈API 승인요청,이***,2015-10-06,완료
7899,open API 데이터 내용 문의,서***,2015-10-06,완료
7898,국문 관광정보 서비스를 테스트 중인데 요..,안***,2015-10-05,완료
7909,시각화 카테고리 OpenAPI 호출 질문,정***,2015-10-06,완료
7877,제공기관 문의 후 재답변 관련,남***,2015-10-05,완료
7894,오픈API 서비스키 등록 문제,박***,2015-10-05,완료
7895,접근거부관련 문의 드립니다.,김***,2015-10-05,완료
7890,병원 검색 api 관련 문의,김***,2015-10-05,완료
7884,링크 데이터 오류 문의합니다.,이***,2015-10-05,완료
7885,service key is not REGISTERED ERROR 문의,강***,2015-10-05,완료
7880,요청을했는데도 99번에러가납니다. 가이드내온대로 했는데 왜이런거죠 ..,우***,2015-10-05,완료
7878,전국 수요처 리스트 데이터 갯수 문의,최***,2015-10-05,완료
7876,버스정보API 관련 문의 입니다.,조***,2015-10-05,완료
7875,날씨 api 호출 문의,김***,2015-10-05,완료
7822,휴게소별 대표음식 현황 API count=0,한***,2015-09-29,완료
7850,rest 전국 동물병원 현황 관련 문의,서***,2015-10-01,완료
7847,버스위치정보 승인요청,최***,2015-10-01,완료
7832,[서울시 버스 실시간 운행정보] API 에 대한 문의 드립니다.,박***,2015-09-30,완료
7840,동네예보 관련 질문입니다,배***,2015-10-01,완료
7845,등록되지 않은 서비스 키라고 나옵니다.,유***,2015-10-01,완료
7834,심의심사 결과,정***,2015-09-30,완료
7838,전국 유동인구 데이터 얻을수 있나요?,정***,2015-09-30,완료
7837,서울특별시 버스위치정보조회 서비스 오픈API 신청 후 회신이 없습니다.,하***,2015-09-30,완료
7841,분실물정보 조회 서비스 에러,김***,2015-10-01,완료
7843,물환경 수질측정망 openAPI 오류문제,한***,2015-10-01,완료
7808,문의 드립니다.,최***,2015-09-24,완료
7842,기상예보시스템 연결중 문의사항,홍***,2015-10-01,완료
7835,API 연계 후 링크 연계,황***,2015-09-30,완료
7831,국회 도서관 API 연계,황***,2015-09-30,완료
7830,[도로명주소검색]SERVICE KEY IS NOT REGISTERED ERROR 확인요청입니다.,엄***,2015-09-30,완료
7823,SERVICE ACCESS DENIED ERROR,오***,2015-09-29,완료
7812,국토교통부에서 제공중인 아래 서비스에서 에러가 발생,오***,2015-09-25,완료
7815,국회도서관 학술논문 API 연계 오류,황***,2015-09-25,완료
7805,국회도서관 API 연계,황***,2015-09-24,완료
7800,데이터셋 파일데이터에 있는 db를 이용하려고합니다.,박***,2015-09-24,완료
7802,서비스키 관련 문의드립니다.,김***,2015-09-24,완료
7801,저작권 표기 문의,황***,2015-09-24,완료
7799,인증키관련 문의드립니다.,정***,2015-09-24,완료
7797,엑셀데이터 이용에 대해,박***,2015-09-24,완료
7780,인증되지 않은 키,권***,2015-09-23,완료
7792,등록되지 않은 서비스키....,이***,2015-09-24,완료
7791,인증되지 않은 키입니다.,이***,2015-09-24,완료
7794,서비스키 관련,김***,2015-09-24,완료
7745,API 자료의 구성에 대해 질문입니다.,현***,2015-09-18,완료
7787,이전글의 문의관련 URL입니다.,최***,2015-09-23,완료
7782,초등교원 2014 국적별 통계 자료 부탁드립니다 -Book chapter용-,김***,2015-09-23,완료
7783,공통연계모듈 관련 질문 드립니다.,송***,2015-09-23,완료
7784,오픈 API 서비스 신청 및 승인관련 문의드립니다.,최***,2015-09-23,완료
7778,경기도 버스 도착 정보 조회 서비스  승인 언제 되나요?,박***,2015-09-23,완료
7776,SERVICE KEY IS NOT REGISTERED ERROR 문의,김***,2015-09-23,완료
7771,SERVICE ACCESS DENIED ERROR.,김***,2015-09-22,완료
7766,제공 완료된 데이터는 어디서 확인하나요?,주***,2015-09-22,완료
7762,화학물질 목록 관련 건으로 문의 드립니다.,정***,2015-09-21,완료
7763,예술지식 축제문화정보 서비스 api 연결이 되다 안된다 합니다.,이***,2015-09-21,완료
7761,사회복지시설정보 API 기술문서,권***,2015-09-21,완료
7750,단기예보 문의 드립니다,배***,2015-09-20,완료
7753,서울시 버스정보 API 인증키 오류,정***,2015-09-20,완료
7760,SERVICE KEY IS NOT REGISTERED ERROR 문의,권***,2015-09-21,완료
7755,서울시 버스 API 관련 질문드립니다.,부**,2015-09-21,완료
7754,친환경인증정보 Open API 접속 확인 요청드립니다.,문***,2015-09-21,완료
7756,경기도버스 마을버스 추가 요청,김***,2015-09-21,완료
7743,건의사항입니다.,김***,2015-09-17,완료
7747,안녕하세요 동네예보 문의드립니다 ㅠ,임***,2015-09-18,완료
7744,(구)도로명주소조회서비스  에서 도로명으로 검색할때 일부 우편번호가 5자리로 나오는 사유가 있는지 확인요청 드립니다.,윤***,2015-09-18,완료
7742,경기도버스 API 응답이 없습니다.,김***,2015-09-17,완료
7741,service ket is not registered error 에러,박***,2015-09-17,완료
7731,등록되지않은 서비스키,전***,2015-09-17,완료
7732,등록되지않은 서비스키,한***,2015-09-17,완료
7740,4057 공공데이터포털 사이트 불편사항 문의,남***,2015-09-17,완료
7672,공공데이터포털 사이트 불편사항 문의,남***,2015-09-11,완료
7736,실종아동정보,길***,2015-09-17,완료
7737,안녕하세요. 운영계정신청 반려관련해서 문의드립니다.,부**,2015-09-17,완료
7738,서비스 접근거부 관련 질문입니다.,부**,2015-09-17,완료
7728,화학물질 독성정보 서비스 에 대해 질문입니다.,현***,2015-09-17,완료
7726,Key인증실패: SERVICE KEY IS NOT REGISTERED ERROR.[인증모듈 에러코드(30)],김***,2015-09-17,완료
7727,대기오염정보 조회 서비스 활용신청,신***,2015-09-17,완료
7730,서비스키관련,남***,2015-09-17,완료
7729,대학정보공시 API 관련 문의,한***,2015-09-17,완료
7722,UNREGISTERED IP ERROR,정***,2015-09-16,완료
7717,공공데이터 제공신청 메뉴의 도로명 주소 및 Q&A 글쓰기,윤***,2015-09-16,완료
7720,서울시 버스 정보 API관련 오류,오***,2015-09-16,완료
7718,실시간어장정보 오류,황***,2015-09-16,완료
7714,서비스 연장기간이 아닌데 잘못 눌러 연장 신청했는데,김***,2015-09-16,완료
7715,인증키 에러 문의,김***,2015-09-16,완료
7712,경기도버스API 복구 안됐습니다.,김***,2015-09-15,완료
7699,Not registered,김***,2015-09-15,완료
7705,SERVICE KEY IS NOT REGISTERED ERROR,박***,2015-09-15,완료
7707,SERVICE ACCESS DENIED ERROR,김***,2015-09-15,완료
7700,SERVICE KEY IS NOT REGISTERED ERROR,이***,2015-09-15,완료
7691,식품의약품안전처 화장품 원료 및 성분 데이터는?,윤***,2015-09-14,완료
7690,SERVICE KEY IS NOT REGISTERED ERROR,문***,2015-09-14,완료
7697,동네예보_단기예보 3일이내 예보 정보 어떻게 확인하나요?,한***,2015-09-15,완료
7695,api 사용 파라미터에 대한 처리가 되지 않났나요?,현***,2015-09-15,완료
7674,인증되지 않는 인증키,박***,2015-09-12,완료
7675,인증되지 않은 키 입니다. 리턴 문의,정***,2015-09-12,완료
7696,안녕하세요,이***,2015-09-15,완료
7683,한국관광공사_TourApi 질문,정***,2015-09-14,완료
7684,국토지리정보원 코드정보서비스에서 3.3. 코드정보서비스이용문의,김***,2015-09-14,완료
7687,공공데이터 문의드립니다.,이***,2015-09-14,완료
7673,일일 트래픽 증설요청 관련 입니다.,하***,2015-09-11,완료
7665,서울시 버스정보 시스템 관련 문의 드립니다.,정***,2015-09-11,완료
7663,경기도버스정보 API 문의,김***,2015-09-10,완료
7666,자동화툴 관련,이***,2015-09-11,완료
7647,승인요청외,오***,2015-09-10,완료
7645,데이터 요청,이***,2015-09-10,완료
7661,연장신청 취소관련,이***,2015-09-10,완료
7655,인증키 에러코드 문의,이***,2015-09-10,완료
7656,전국폐공가현황,김***,2015-09-10,완료
7654,안동시 개별주택가격 서비스 조회(개별주택가격 동코드 조회),김***,2015-09-10,완료
7653,아파트거래현황 조회 서비스 서비스안되는증상,김***,2015-09-10,완료
7650,개발계정 승인 되었는데 서비스키 발급은?,이***,2015-09-10,완료
7651,데이터 업데이트 요청,주***,2015-09-10,완료
7648,생활기상지수조회 API 관련 문의드립니다.,장***,2015-09-10,완료
7644,안녕하세요 에러코드 30번 관련해서 문의드립니다.,송***,2015-09-10,완료
7649,트래픽관련 문의드립니다,하***,2015-09-10,완료
7642,Key인증실패: SERVICE ACCESS DENIED ERROR.[인증모듈 에러코드(20)],단***,2015-09-09,완료
7634,api 요청결과코드 확인 바랍니다.,오***,2015-09-09,완료
7641,신청 삭제 요청,임***,2015-09-09,완료
7633,정보 요청,최***,2015-09-09,완료
7630,제공기관 필터 데이터,정***,2015-09-08,완료
7632,경기도 버스도착정보 API 응답이 늦습니다.,김***,2015-09-09,완료
7629,API 데이터 출력 예시가 필요합니다,단***,2015-09-08,완료
7626,서버인증키 오류라는 메세지가 나오면서 안되는데 확인 좀 부탁드리겟습니다.,정***,2015-09-08,완료
7623,요청변수 demandCode 확인 부탁합니다.,박***,2015-09-08,완료
7620,설명과 다름이 있어 문의드립니다.,현***,2015-09-08,완료
7616,우편번호 정보조회,홍***,2015-09-07,완료
7615,트래픽 제한 관련 문의사항입니다.,최***,2015-09-07,완료
7607,교통카드 RFID 관련해서 질문드립니다.,임***,2015-09-06,완료
7608,버스데이터 관련 문의,박***,2015-09-06,완료
7611,SERVICE ACCESS DENIED ERROR,오***,2015-09-07,완료
7605,전국 건축 착공 허가 현황 api 관해서...,김***,2015-09-04,완료
7609,API 연장 신청 처리 바랍니다.,김***,2015-09-07,완료
7610,요청변수 사용방법 문의 드립니다.,박***,2015-09-07,완료
7604,data.go.kr에서검색된페이지를iframe으로불러오고자할때방법문의-url다시보내드립니다.,조***,2015-09-04,완료
7603,data.go.kr에서검색된페이지를iframe으로불러오고자할때방법문의(2),조***,2015-09-04,완료
7601,입찰공고 서비스호출 방법 문의,김***,2015-09-04,완료
7599,서비스키 오류 확인하였는데..,신***,2015-09-04,완료
7598,일반인증키에 대해서.. 서비스키 오류가 있습니다.,신***,2015-09-04,완료
7594,출처 표시관련 해서 문의드립니다.,박***,2015-09-04,완료
7597,data.go.kr에서검색된페이지를iframe으로불러오고자할때방법문의,조***,2015-09-04,완료
7595,어떤 데이터가 최신 데이터인가요?,박***,2015-09-04,완료
7593,자전거 공기주입기 관련 문의드립니다.,박***,2015-09-04,완료
7587,서비스키 에러,지***,2015-09-03,완료
7584,SERVICE KEY IS NOT REGISTERED ERROR 외,오***,2015-09-03,완료
7578,서비스 키 이용 관련 문의,오***,2015-09-03,완료
7582,안녕하세요 동네예보 트래픽관련 문의입니다..,임***,2015-09-03,완료
7577,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-09-02,완료
7576,인증키 사용 불가,김***,2015-09-02,완료
7574,단기예보 재 문의,유***,2015-09-02,완료
7572,단기 예보 문의,유***,2015-09-02,완료
7571,대학 공시정보 대학 코드 조회 url 입니다.,이***,2015-09-02,완료
7566,인증키 오류 관련 문의입니다.,정***,2015-09-02,완료
7519,Open Api 개발계정 승인 후 KEY 사용 문의,오***,2015-08-28,완료
7562,"TM x, y 좌표 구하는 법",양***,2015-09-01,완료
7553,교원연수자료 요청합니다,김***,2015-08-31,완료
7560,(구)지번주소조회 서비스 2개 이상 사용하기,김***,2015-09-01,완료
7555,기상청 동네예보 문의드립니다.,양***,2015-09-01,완료
7556,SERVICE KEY IS NOT REGISTERED ERROR 문의,김***,2015-09-01,완료
7525,어디가 수정된건지 모르겠어요..,김***,2015-08-30,완료
7547,"""서울특별시 유동인구 조사현황"" 데이터관련 문의드립니다.",이***,2015-08-31,완료
7540,공공데이터 파일 다운로드 서비스 관련,박***,2015-08-31,완료
7542,인증되지 않은 키입니다. 오류,이***,2015-08-31,완료
7538,기상청 API 중에 단기예보에서 초단기 관련 문의입니다.,김***,2015-08-31,완료
7526,SERVICE KEY IS NOT REGISTERED ERROR 문의 드립니다.,최***,2015-08-31,완료
7537,SERVICE KEY IS NOT REGISTERED ERROR 에러가 리턴됩니다.,박***,2015-08-31,완료
7532,공통모듈 관련 문의입니다,조***,2015-08-31,완료
7524,공공데이터 URL 에러로 문의드립니다,김***,2015-08-30,완료
7523,인증되지 않은키,이***,2015-08-29,완료
7521,인증되지 않은 키 입니다.,한***,2015-08-29,완료
7518,항공기 운항정보,박***,2015-08-28,완료
7520,인증키 오류관련 재문의,이***,2015-08-28,완료
7515,사용신청했는데 인증키 인증에러가 나옵니다.,현***,2015-08-28,완료
7514,SERVICE KEY IS NOT REGISTERED ERROR,주***,2015-08-28,완료
7512,급합니다.SERVICE KEY IS NOT REGISTERED ERROR,윤***,2015-08-28,완료
7511,SERVICE KEY IS NOT REGISTERED ERROR.,이***,2015-08-28,완료
7483,자료 열람 오류,조***,2015-08-26,완료
7501,SERVICE KEY IS NOT REGISTERED ERROR.,오***,2015-08-28,완료
7508,인증되지 않은 키,김***,2015-08-28,완료
7503,활용중지 신청,양***,2015-08-28,완료
7490,실시간 어장 정보 관련 재문의,이***,2015-08-27,완료
7498,동네예보 실황정보 중 바랑성분 및 풍향문의,이***,2015-08-27,완료
7497,경기버스정보 홈페이지 정보에 관해,조***,2015-08-27,완료
7496,인증키 발급,신***,2015-08-27,완료
7485,우편번호검색 api 검색조건 제약조건 문의,이***,2015-08-26,완료
7493,기술은행 기부/나눔 기술정보 DB 서비스 자료 관련 문의,김***,2015-08-27,완료
7486,질문,최***,2015-08-26,완료
7430,열차정보 서비스 중 출/도착지기반 열차정보 조회가 이상이 있습니다.,박***,2015-08-21,완료
7476,동네예보관련 문의드립니다,배***,2015-08-26,완료
7474,정류소 정보문의,임***,2015-08-26,완료
7458,문의드립니다.,이***,2015-08-25,완료
7448,실시간 어장정보 API 문제,이***,2015-08-24,완료
7461,생필품가격정보 조회 서비스 인증문의,장***,2015-08-25,완료
7470,SERVICE ACCESS DENIED ERROR,정***,2015-08-25,완료
7469,부산광역시 버스 정보 시스템 조회 응답 없음 오류,조***,2015-08-25,완료
7468,다시한번 여쭤봅니다. 정확히 설명 부탁드립니다.,황***,2015-08-25,완료
7466,SERVICE KEY IS NOT REGISTERED ERROR,한***,2015-08-25,완료
7467,안녕하세요 데이터관련 문의드립니다.,강***,2015-08-25,완료
7465,건강보험심사평가원의 전국 병원 찾기 open api 호출시 99SERVICE ACCESS DENIED ERROR. 에러를 뱉습니다.,황***,2015-08-25,완료
7464,인증키 관련 문의 입니다.,조***,2015-08-25,완료
7460,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR. 문제 문의,황***,2015-08-25,완료
7443,제주도 관광데이터 문의입니다.,하***,2015-08-24,완료
7449,불가사리 구제사업에 대한 데이터가 필요합니다.,박***,2015-08-24,완료
7444,다시 문의 드립니다.,이***,2015-08-24,완료
7440,국립수산과학원 open api 문제,신***,2015-08-23,완료
7439,운영계정,배***,2015-08-22,완료
